latitude,longitude,calcium,magnesium,titanium
26.57625,88.292621,585.29,964.61,3099.43
26.575859,88.293326,929.1,591.55,2561.59
26.57192,88.291886,620.13,1521.62,3414.48
26.571777,88.293632,1245.79,4827.1,4477.27
26.590824,88.292916,2357.6,4642.12,2678.55
26.590838,88.292139,1457.69,4469.87,3030.77
