latitude,longitude,calcium,magnesium,titanium
26.590404,88.237774,2542,9220,4972
26.591597,88.238547,2620,11002,6416
26.5913,88.237898,2321,8450,4612
26.59193,88.237469,2620,7622,4301
26.5912,88.23715,2655,8970,5032
