latitude,longitude,calcium,magnesium,titanium
26.576288,88.293064,726.63,3739.01,3200.412
26.575964,88.293617,1204.23,3899.982,4004.03
26.575973,88.292368,1170.584,2500.279,2300.317
26.571977,88.291533,668.338,3600.101,4999.873
26.57191,88.29284,808.37,3727.43,4800.626
26.590785,88.292449,1100.099,3199.856,2299.859
26.590871,88.293059,1325.07,2999.782,2099.971
26.591062,88.29202,1199.9,3350.56,2678.912
