latitude,longitude,calcium,magnesium,titanium
26.592072,88.237538,2536.059,9173.113,4986.882
26.591645,88.238358,2476.186,10492.296,6385
26.591303,88.237374,2273.271,8387.921,4598.772
26.591249,88.238087,2556.399,7401.547,4213.161
26.59065,88.237793,2534.882,8867.139,4951
